timestamp,id,group,action
2016-11-07 5:45:09,614936,control,view
2016-11-07 6:00:33,837634,control,view
2016-11-07 7:15:43,833484,experiment,view
2016-11-07 7:15:52,242709,control,view
2016-11-07 7:17:13,242709,control,click
2016-11-07 7:23:57,908061,control,view
2016-11-07 7:32:16,518627,experiment,view
2016-11-07 7:40:14,557046,experiment,view
2016-11-07 7:51:36,925750,control,view
2016-11-07 8:06:02,891215,control,view
2016-11-07 10:04:16,482289,control,view
2016-11-07 10:08:35,567467,experiment,view
2016-11-07 10:08:57,567467,experiment,click
2016-11-07 10:34:16,619064,control,view
2016-11-07 10:42:19,452224,experiment,view
2016-11-07 10:47:50,211527,experiment,view
2016-11-07 10:48:27,211527,experiment,click
2016-11-07 11:37:51,591453,control,view
2016-11-07 11:38:38,471550,experiment,view
2016-11-07 11:40:01,471550,experiment,click
2016-11-07 11:48:30,799987,experiment,view
2016-11-07 12:03:55,369196,experiment,view
2016-11-07 12:29:14,192999,experiment,view
2016-11-07 13:53:31,713154,control,view
2016-11-07 13:54:35,713154,control,click
2016-11-07 14:03:17,554580,experiment,view
2016-11-07 14:33:45,605785,control,view
2016-11-07 14:51:13,536708,experiment,view
2016-11-07 15:09:27,601373,control,view
2016-11-07 15:09:53,601373,control,click
2016-11-07 15:14:58,233764,experiment,view
2016-11-07 15:35:38,779899,control,view
2016-11-07 15:50:28,581419,experiment,view
2016-11-07 16:38:39,393925,control,view
2016-11-07 17:40:59,240621,experiment,view
2016-11-07 18:50:23,523144,experiment,view
2016-11-07 18:51:31,523144,experiment,click
2016-11-07 19:31:55,885529,control,view
2016-11-07 20:45:48,806439,control,view
2016-11-07 20:48:34,913919,experiment,view
2016-11-07 20:49:59,913919,experiment,click
2016-11-07 22:10:24,487686,control,view
2016-11-07 22:11:45,248946,control,view
2016-11-07 22:18:25,306029,experiment,view
2016-11-07 22:22:49,504568,experiment,view
2016-11-07 22:23:36,504568,experiment,click
2016-11-07 22:41:21,210674,experiment,view
2016-11-07 23:08:07,884657,control,view
2016-11-07 23:54:54,657845,control,view
2016-11-07 23:57:40,460822,control,view
2016-11-07 23:59:08,460822,control,click
2016-11-08 0:03:52,462022,experiment,view
2016-11-08 0:08:17,795530,control,view
2016-11-08 0:24:46,362681,experiment,view
2016-11-08 0:55:59,562420,control,view
2016-11-08 0:59:07,857273,control,view
2016-11-08 2:07:08,922378,control,view
2016-11-08 2:08:23,922378,control,click
2016-11-08 2:19:37,289114,control,view
2016-11-08 2:25:28,650705,control,view
2016-11-08 2:29:15,583471,control,view
2016-11-08 2:31:20,562099,experiment,view
2016-11-08 2:31:58,562099,experiment,click
2016-11-08 2:32:37,296775,experiment,view
2016-11-08 2:33:38,296775,experiment,click
2016-11-08 2:43:04,207167,experiment,view
2016-11-08 3:11:57,868373,experiment,view
2016-11-08 4:14:51,619349,experiment,view
2016-11-08 4:16:19,619349,experiment,click
2016-11-08 4:17:57,327871,control,view
2016-11-08 4:31:29,836360,control,view
2016-11-08 4:59:27,650677,control,view
2016-11-08 5:42:54,712428,experiment,view
2016-11-08 5:44:25,712428,experiment,click
2016-11-08 6:29:51,519413,control,view
2016-11-08 6:32:25,445637,experiment,view
2016-11-08 6:34:00,445637,experiment,click
2016-11-08 6:37:07,925482,control,view
2016-11-08 9:04:39,486553,experiment,view
2016-11-08 9:06:00,486553,experiment,click
2016-11-08 11:39:46,697660,experiment,view
2016-11-08 11:49:37,767363,experiment,view
2016-11-08 11:50:26,767363,experiment,click
2016-11-08 12:29:17,382823,control,view
2016-11-08 12:30:30,382823,control,click
2016-11-08 12:58:26,481005,experiment,view
2016-11-08 12:58:31,557838,control,view
2016-11-08 12:58:44,557838,control,click
2016-11-08 13:17:38,467585,experiment,view
2016-11-08 13:48:53,776605,experiment,view
2016-11-08 14:14:07,548902,experiment,view
2016-11-08 14:15:18,548902,experiment,click
2016-11-08 14:50:04,435295,control,view
2016-11-08 15:14:08,417598,control,view
2016-11-08 15:15:11,417598,control,click
2016-11-08 15:38:01,726644,control,view
2016-11-08 16:11:45,932758,control,view
2016-11-08 16:12:25,932758,control,click
2016-11-08 16:33:21,422763,experiment,view
2016-11-08 17:06:13,187196,control,view
2016-11-08 17:16:23,751528,control,view
2016-11-08 17:43:46,908198,control,view
2016-11-08 17:44:14,908198,control,click
2016-11-08 17:59:01,560729,control,view
2016-11-08 17:59:41,560729,control,click
2016-11-08 18:04:11,455354,experiment,view
2016-11-08 18:05:21,640154,experiment,view
2016-11-08 18:23:44,324611,experiment,view
2016-11-08 19:28:21,729485,control,view
2016-11-08 20:29:30,446791,control,view
2016-11-08 20:42:07,192706,experiment,view
2016-11-08 20:46:52,646413,control,view
2016-11-08 21:16:03,746163,control,view
2016-11-08 21:17:19,746163,control,click
2016-11-08 21:19:22,285328,control,view
2016-11-08 21:25:03,296091,control,view
2016-11-08 21:51:08,196707,experiment,view
2016-11-08 23:04:51,395365,control,view
2016-11-08 23:22:08,358862,experiment,view
2016-11-08 23:23:03,358862,experiment,click
2016-11-09 1:07:45,374628,experiment,view
2016-11-09 1:07:48,374628,experiment,click
2016-11-09 2:14:56,893702,experiment,view
2016-11-09 2:33:10,775824,experiment,view
2016-11-09 2:48:12,905778,control,view
2016-11-09 3:26:00,186063,experiment,view
2016-11-09 3:36:59,837568,experiment,view
2016-11-09 3:45:43,493707,control,view
2016-11-09 5:01:47,517024,control,view
2016-11-09 5:02:34,517024,control,click
2016-11-09 5:19:11,821486,control,view
2016-11-09 5:34:05,334785,experiment,view
2016-11-09 5:34:22,334785,experiment,click
2016-11-09 6:05:55,724338,control,view
2016-11-09 6:06:34,724338,control,click
2016-11-09 6:33:12,526656,experiment,view
2016-11-09 6:38:22,803406,control,view
2016-11-09 7:52:03,225761,control,view
2016-11-09 8:11:18,425274,control,view
2016-11-09 8:17:12,370384,experiment,view
2016-11-09 9:43:37,460957,control,view
2016-11-09 9:55:28,183283,experiment,view
2016-11-09 9:56:51,405355,control,view
2016-11-09 10:22:51,749711,experiment,view
2016-11-09 11:10:55,803260,control,view
2016-11-09 11:18:53,637635,experiment,view
2016-11-09 11:39:48,843973,experiment,view
2016-11-09 11:46:31,908243,control,view
2016-11-09 11:47:08,908243,control,click
2016-11-09 12:04:10,229405,experiment,view
2016-11-09 12:19:11,463578,experiment,view
2016-11-09 12:19:13,463578,experiment,click
2016-11-09 13:05:36,356895,control,view
2016-11-09 13:09:33,883596,control,view
2016-11-09 13:13:56,345517,experiment,view
2016-11-09 13:13:56,837428,control,view
2016-11-09 13:18:03,745970,experiment,view
2016-11-09 13:19:40,745970,experiment,click
2016-11-09 13:28:33,208018,experiment,view
2016-11-09 13:43:26,775358,control,view
2016-11-09 13:43:55,775358,control,click
2016-11-09 14:01:02,540210,experiment,view
2016-11-09 14:01:25,540210,experiment,click
2016-11-09 14:30:18,899412,experiment,view
2016-11-09 14:49:13,904342,control,view
2016-11-09 15:30:02,455762,control,view
2016-11-09 16:44:30,350694,control,view
2016-11-09 16:45:23,694369,control,view
2016-11-09 17:36:14,433679,control,view
2016-11-09 17:44:56,875989,control,view
2016-11-09 17:45:01,875989,control,click
2016-11-09 17:50:25,361791,control,view
2016-11-09 17:55:05,561679,experiment,view
2016-11-09 18:10:34,424916,control,view
2016-11-09 18:42:25,381388,experiment,view
2016-11-09 18:44:03,381388,experiment,click
2016-11-09 19:04:13,820336,control,view
2016-11-09 19:21:45,629924,control,view
2016-11-09 20:00:23,654731,control,view
2016-11-09 20:01:27,654731,control,click
2016-11-09 20:06:11,467818,experiment,view
2016-11-09 20:28:41,496278,experiment,view
2016-11-09 21:03:33,201792,control,view
2016-11-09 21:42:28,491695,control,view
2016-11-09 21:43:12,491695,control,click
2016-11-09 22:38:24,617512,control,view
2016-11-09 22:39:23,727627,experiment,view
2016-11-09 22:48:22,798082,experiment,view
2016-11-09 22:49:52,798082,experiment,click
2016-11-09 22:57:22,756107,control,view
2016-11-09 22:58:02,756107,control,click
2016-11-09 23:10:39,283150,control,view
2016-11-09 23:59:47,651508,control,view
2016-11-10 1:19:25,895549,control,view
2016-11-10 1:19:38,895549,control,click
2016-11-10 1:29:25,533974,control,view
2016-11-10 1:38:42,524226,control,view
2016-11-10 1:39:40,460553,experiment,view
2016-11-10 1:42:47,527179,experiment,view
2016-11-10 1:57:33,309855,control,view
2016-11-10 1:58:43,309855,control,click
2016-11-10 2:21:00,527764,control,view
2016-11-10 2:38:50,727670,experiment,view
2016-11-10 3:02:55,763358,control,view
2016-11-10 3:03:21,763358,control,click
2016-11-10 4:00:24,708882,experiment,view
2016-11-10 4:56:20,841894,control,view
2016-11-10 5:03:31,492979,experiment,view
2016-11-10 5:04:27,492979,experiment,click
2016-11-10 5:25:29,626054,control,view
2016-11-10 5:26:17,626054,control,click
2016-11-10 5:26:59,864486,experiment,view
2016-11-10 5:27:09,864486,experiment,click
2016-11-10 5:30:36,689564,control,view
2016-11-10 5:40:44,658477,experiment,view
2016-11-10 5:48:35,265193,experiment,view
2016-11-10 5:48:51,568845,experiment,view
2016-11-10 5:57:59,259622,control,view
2016-11-10 6:31:13,828974,control,view
2016-11-10 6:33:37,862691,experiment,view
2016-11-10 6:33:42,793754,experiment,view
2016-11-10 6:53:03,609002,control,view
2016-11-10 6:55:51,672371,control,view
2016-11-10 7:15:17,823675,experiment,view
2016-11-10 7:16:33,823675,experiment,click
2016-11-10 7:40:48,282168,control,view
2016-11-10 8:02:45,585776,experiment,view
2016-11-10 8:28:14,914965,experiment,view
2016-11-10 8:46:23,817846,experiment,view
2016-11-10 8:49:20,214527,control,view
2016-11-10 9:02:18,920061,control,view
2016-11-10 9:03:11,920061,control,click
2016-11-10 9:03:37,240406,control,view
2016-11-10 9:04:26,240406,control,click
2016-11-10 9:17:36,874089,experiment,view
2016-11-10 9:21:35,481547,control,view
2016-11-10 9:22:02,839722,control,view
2016-11-10 10:30:47,861050,experiment,view
2016-11-10 10:31:27,484867,experiment,view
2016-11-10 11:15:43,315526,experiment,view
2016-11-10 11:16:02,315526,experiment,click
2016-11-10 11:32:43,893539,control,view
2016-11-10 11:49:12,694109,experiment,view
2016-11-10 11:57:58,355301,experiment,view
2016-11-10 12:03:31,474450,control,view
2016-11-10 12:09:28,748418,experiment,view
2016-11-10 12:18:04,881435,control,view
2016-11-10 12:23:28,783178,experiment,view
2016-11-10 12:40:01,699345,experiment,view
2016-11-10 12:40:37,699345,experiment,click
2016-11-10 13:10:31,818026,experiment,view
2016-11-10 13:12:05,818026,experiment,click
2016-11-10 14:58:09,324125,control,view
2016-11-10 15:30:30,335363,control,view
2016-11-10 15:34:54,263258,experiment,view
2016-11-10 15:35:38,263258,experiment,click
2016-11-10 16:18:16,261203,control,view
2016-11-10 16:40:30,334402,experiment,view
2016-11-10 16:40:46,257674,experiment,view
2016-11-10 16:41:05,334402,experiment,click
2016-11-10 17:30:14,446700,control,view
2016-11-10 17:51:07,290229,experiment,view
2016-11-10 20:07:46,346681,experiment,view
2016-11-10 20:08:49,346681,experiment,click
2016-11-10 20:37:19,194853,control,view
2016-11-10 21:10:25,422224,experiment,view
2016-11-10 21:32:22,745288,experiment,view
2016-11-10 21:32:25,745288,experiment,click
2016-11-10 22:09:56,866782,experiment,view
2016-11-10 22:38:32,863941,experiment,view
2016-11-10 23:06:43,921100,experiment,view
2016-11-10 23:56:18,360411,experiment,view
2016-11-11 0:06:00,799081,experiment,view
2016-11-11 0:12:36,597870,experiment,view
2016-11-11 0:13:05,597870,experiment,click
2016-11-11 0:36:12,354250,control,view
2016-11-11 1:51:09,583137,control,view
2016-11-11 2:12:46,269300,control,view
2016-11-11 3:01:10,185107,control,view
2016-11-11 3:36:27,786001,experiment,view
2016-11-11 3:44:41,684561,experiment,view
2016-11-11 3:44:49,684561,experiment,click
2016-11-11 3:57:58,327254,experiment,view
2016-11-11 4:29:18,220997,control,view
2016-11-11 5:21:38,283397,experiment,view
2016-11-11 5:23:11,283397,experiment,click
2016-11-11 5:23:24,560020,experiment,view
2016-11-11 5:24:37,560020,experiment,click
2016-11-11 5:45:08,780976,experiment,view
2016-11-11 5:45:18,780976,experiment,click
2016-11-11 5:52:17,269070,control,view
2016-11-11 5:53:53,269070,control,click
2016-11-11 6:35:08,699817,control,view
2016-11-11 6:35:31,699817,control,click
2016-11-11 7:56:02,597905,experiment,view
2016-11-11 7:56:36,597905,experiment,click
2016-11-11 8:23:31,511392,control,view
2016-11-11 8:58:50,792881,experiment,view
2016-11-11 9:00:11,792881,experiment,click
2016-11-11 9:20:29,596153,experiment,view
2016-11-11 9:24:33,341367,experiment,view
2016-11-11 9:24:41,256844,control,view
2016-11-11 9:26:04,256844,control,click
2016-11-11 9:30:02,727559,control,view
2016-11-11 10:34:54,609100,control,view
2016-11-11 11:14:10,476725,control,view
2016-11-11 11:14:26,513151,control,view
2016-11-11 11:47:51,521681,control,view
2016-11-11 12:03:34,281478,experiment,view
2016-11-11 12:10:08,401835,control,view
2016-11-11 13:00:21,260222,control,view
2016-11-11 13:09:27,286434,control,view
2016-11-11 13:09:30,286434,control,click
2016-11-11 13:13:57,479907,experiment,view
2016-11-11 13:16:05,500827,control,view
2016-11-11 13:16:11,500827,control,click
2016-11-11 14:14:39,233701,experiment,view
2016-11-11 14:15:39,233701,experiment,click
2016-11-11 14:46:32,221425,experiment,view
2016-11-11 14:47:08,221425,experiment,click
2016-11-11 15:24:03,859895,control,view
2016-11-11 16:22:49,346943,control,view
2016-11-11 16:34:27,207372,experiment,view
2016-11-11 16:43:14,420786,experiment,view
2016-11-11 18:28:23,412042,control,view
2016-11-11 18:43:54,278096,experiment,view
2016-11-11 19:28:20,198898,experiment,view
2016-11-11 19:50:20,869435,experiment,view
2016-11-11 20:01:48,774463,experiment,view
2016-11-11 20:24:29,691253,experiment,view
2016-11-11 20:28:43,775950,control,view
2016-11-11 20:30:15,775950,control,click
2016-11-11 20:46:26,884450,experiment,view
2016-11-11 20:55:49,244336,experiment,view
2016-11-11 20:57:08,244336,experiment,click
2016-11-11 21:07:43,864173,experiment,view
2016-11-11 21:09:07,864173,experiment,click
2016-11-11 21:21:42,777187,experiment,view
2016-11-11 21:28:14,495876,control,view
2016-11-11 21:49:34,728222,control,view
2016-11-11 22:03:10,403834,experiment,view
2016-11-11 22:04:19,703835,control,view
2016-11-11 22:04:25,403834,experiment,click
2016-11-11 23:15:02,922494,control,view
2016-11-11 23:44:28,336371,control,view
2016-11-11 23:55:49,315113,control,view
2016-11-12 0:14:28,787631,experiment,view
2016-11-12 0:16:12,724072,experiment,view
2016-11-12 1:08:15,353497,control,view
2016-11-12 1:31:16,777999,control,view
2016-11-12 1:31:39,777999,control,click
2016-11-12 3:03:35,552379,experiment,view
2016-11-12 4:01:58,636894,control,view
2016-11-12 4:54:59,227496,experiment,view
2016-11-12 5:10:07,578625,control,view
2016-11-12 5:11:02,578625,control,click
2016-11-12 5:15:29,631573,experiment,view
2016-11-12 5:50:07,466630,control,view
2016-11-12 5:57:18,444108,experiment,view
2016-11-12 5:57:37,444108,experiment,click
2016-11-12 6:00:56,842848,control,view
2016-11-12 6:11:12,804064,experiment,view
2016-11-12 6:11:34,804064,experiment,click
2016-11-12 8:10:08,741171,control,view
2016-11-12 8:37:57,214596,experiment,view
2016-11-12 8:37:59,214596,experiment,click
2016-11-12 9:32:59,284685,control,view
2016-11-12 9:48:00,388544,control,view
2016-11-12 9:50:12,759424,control,view
2016-11-12 9:53:06,739788,control,view
2016-11-12 9:53:14,739788,control,click
2016-11-12 10:01:29,259125,experiment,view
2016-11-12 10:24:11,339692,control,view
2016-11-12 10:58:02,477443,control,view
2016-11-12 12:13:11,578616,experiment,view
2016-11-12 12:34:16,907953,control,view
2016-11-12 13:02:21,436018,control,view
2016-11-12 13:03:21,436018,control,click
2016-11-12 13:23:59,365647,control,view
2016-11-12 13:24:40,365647,control,click
2016-11-12 13:46:05,620004,experiment,view
2016-11-12 13:46:49,620004,experiment,click
2016-11-12 13:51:39,259766,control,view
2016-11-12 14:05:51,322478,experiment,view
2016-11-12 14:13:18,688171,control,view
2016-11-12 15:10:03,279995,control,view
2016-11-12 15:22:58,411666,control,view
2016-11-12 16:17:29,737986,control,view
2016-11-12 17:25:05,833428,control,view
2016-11-12 17:49:07,334358,control,view
2016-11-12 19:49:17,763088,experiment,view
2016-11-12 21:43:47,736140,control,view
2016-11-12 22:23:06,556804,control,view
2016-11-12 22:24:42,556804,control,click
2016-11-12 22:49:38,204932,experiment,view
2016-11-12 23:05:40,870876,control,view
2016-11-12 23:21:18,627793,experiment,view
2016-11-12 23:22:00,496777,experiment,view
2016-11-12 23:22:40,627793,experiment,click
2016-11-13 1:23:13,821860,control,view
2016-11-13 1:30:02,869779,experiment,view
2016-11-13 2:24:23,214666,experiment,view
2016-11-13 2:47:38,228622,control,view
2016-11-13 3:37:16,822183,experiment,view
2016-11-13 3:37:51,822183,experiment,click
2016-11-13 3:52:57,330411,control,view
2016-11-13 4:40:00,261788,control,view
2016-11-13 5:52:38,611573,control,view
2016-11-13 5:53:53,611573,control,click
2016-11-13 6:25:53,474902,experiment,view
2016-11-13 7:33:09,888720,control,view
2016-11-13 8:24:22,898097,experiment,view
2016-11-13 8:28:39,328892,experiment,view
2016-11-13 8:41:27,775061,control,view
2016-11-13 8:56:02,514842,experiment,view
2016-11-13 9:25:56,679269,experiment,view
2016-11-13 10:00:24,310697,experiment,view
2016-11-13 10:11:23,798521,control,view
2016-11-13 10:12:29,932134,control,view
2016-11-13 10:13:48,932134,control,click
2016-11-13 10:19:34,697015,experiment,view
2016-11-13 10:20:57,697015,experiment,click
2016-11-13 12:41:54,454419,control,view
2016-11-13 12:42:22,454419,control,click
